Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
2000-09-27,4.857995578303374,2.6574333639267325,267.51898446725,48.193851576220936,1.3294430437954659,0.8696630275873977,276.4115566345053,271.06246791402157,982.3980351450477,6512866.0
2000-09-28,4.62532157001671,2.6399733420545237,266.03283363547524,45.04567973091721,1.3582625751738584,0.8380197902126295,276.3505290326432,270.63610925079166,982.0106851815523,6568880.0
2000-09-29,4.761132768314705,2.6205437137165775,265.8914828731819,42.822194225488204,1.6163015729369838,0.9178658891883688,276.2920943134608,270.2811607020681,979.4645908259838,6625704.0
2000-09-30,4.685433305350627,2.620469061946651,261.44781913000776,45.19649080057456,1.462775646227645,1.0176009381949092,276.23662407642007,270.10270880723095,977.5297361295975,6692107.0
2000-10-01,4.580977638391967,2.5327330072332304,258.14267479711174,45.49212265666243,1.6626095086668156,1.0391355037886951,276.09484144164287,269.5530759957936,979.0048283741319,6802003.0
2000-10-02,4.990020813325841,2.449878112306478,255.33630675498748,44.157546159202134,1.8912846398499061,1.1365435030894668,276.05901375020625,269.00109607549274,980.882100607634,6989632.0
2000-10-03,5.776944043340503,2.356910446074136,254.43994089730614,42.51247579941627,1.4727469645375897,0.9753233335659351,276.0264620952898,268.7967610805496,981.8773786354028,7054817.0
2000-10-04,5.374306581847988,2.3732896038205387,256.27055518800694,39.88556660330242,1.1309281897823658,0.6266758725705792,275.98854382100706,268.6890414187572,983.092727803854,7157876.0
2000-10-05,5.286828688259331,2.3788382370449783,258.768780668724,36.982759193905956,1.8729704700137169,1.124976298957414,275.93656715883276,268.56057773271505,983.5285631903379,7295764.0
2000-10-06,5.755593506175403,2.390639553765889,260.8391052655591,33.09071292835162,1.7356799041373328,1.2444281167989362,275.873425735137,268.4655886507842,980.3782118391339,7452133.0
2000-10-07,6.048717312818249,2.5044997842784564,259.38010748199065,34.9666462426407,1.774475767935589,1.077368636129553,275.80011655650577,268.6922937113415,976.498201947237,7588770.0
2000-10-08,5.722150818989714,2.5488336682904364,255.71052990310102,34.36688395311091,1.6487952975722948,1.1172108191594097,275.7304368598167,268.8377238193082,974.5972106946595,7764041.0
2000-10-09,5.920530738598377,2.4197770019124154,255.23585506679294,33.778251996111486,1.243027012574356,0.8964137757647671,275.6657794575314,268.16380104477815,976.4140847154118,7865164.0
2000-10-10,5.300487572828566,2.369708501686449,253.53407698588072,31.53812591312437,1.2780873795491972,0.9271416088745001,275.6135718011928,267.84468629190746,978.2406912006105,7965393.0
2000-10-11,5.958148023691288,2.2432598740390226,254.1667901406029,28.91130260823238,1.803012769448191,1.3281869961312855,275.5751111193866,267.6895890246958,980.9810862337785,8096918.0
2000-10-12,5.871603785849084,2.2151706672476768,252.14886161201815,27.234435377322217,1.6176727702975477,1.0707401712755245,275.55327238131866,267.46954016556197,982.307278484106,8302842.0
2000-10-13,5.591191766922271,2.156261299932964,254.83350039716774,24.080752625709348,1.7612985446242393,0.8894642258430719,275.5375830066207,266.779354621315,981.1821186987887,8272772.0
2000-10-14,5.569251291460117,2.233219290632257,253.12076102399425,23.876296480156316,1.6110172201224477,0.8572356355050149,275.51954434271585,266.6618509841438,977.9308610464011,8379626.0
2000-10-15,5.264162447707661,2.2268681118800546,250.89220503712497,23.873854717270024,1.235265156027751,0.7705013123563975,275.4963513937018,266.18995473910724,975.8331624655935,8457765.0
2000-10-16,5.070952290583027,2.2301081410391292,253.55882851149377,22.19168071765977,1.256976330899995,0.7632590221020173,275.4545879830866,266.03273016042783,976.9893147173459,8498909.0
2000-10-17,5.029170294698267,2.227719877646972,250.85918178184502,21.987831477071133,1.4681043923997283,0.6854283781397601,275.4011949881316,266.37015325349597,978.3211154255686,8568923.0
2000-10-18,5.379826402113446,2.2000427660411153,248.62120043540136,21.04402302999164,1.4931138017836052,0.903668829859897,275.20510384225275,265.4110752141788,979.1213578635388,8768013.0
